station_id,date,electricity_consumed_kwh,electricity_cost_inr
S018,2025-06-21,240.02,2040.17
S018,2025-06-22,207.36,1762.56
S018,2025-06-23,162.11,1377.94
S018,2025-06-24,85.98,730.83
S018,2025-06-25,196.44,1669.74
S018,2025-06-26,275.7,2343.45
S018,2025-06-27,100.17,851.44
S018,2025-06-28,169.44,1440.24
S018,2025-06-29,74.54,633.59
S018,2025-06-30,71.24,605.54
S018,2025-07-01,78.83,670.06
S018,2025-07-02,302.51,2571.34
S018,2025-07-03,187.83,1596.56
S018,2025-07-04,308.86,2625.31
S018,2025-07-05,109.72,932.62
S018,2025-07-06,87.68,745.28
S018,2025-07-07,360.11,3060.94
S018,2025-07-08,141.79,1205.21
S018,2025-07-09,149.1,1267.35
S018,2025-07-10,126.36,1074.06
S018,2025-07-11,142.64,1212.44
S018,2025-07-12,290.07,2465.59
S018,2025-07-13,312.72,2658.12
S018,2025-07-14,146.25,1243.12
S018,2025-07-15,166.94,1418.99
S018,2025-07-16,146.0,1241.0
S018,2025-07-17,113.14,961.69
S018,2025-07-18,153.8,1307.3
S018,2025-07-19,273.68,2326.28
S018,2025-07-20,230.34,1957.89
S018,2025-07-21,190.62,1620.27
S018,2025-07-22,212.43,1805.66
S018,2025-07-23,129.88,1103.98
S018,2025-07-24,89.43,760.16
S018,2025-07-25,206.82,1757.97
S018,2025-07-26,233.0,1980.5
S018,2025-07-27,107.39,912.82
S018,2025-07-28,169.67,1442.2
S018,2025-07-29,146.95,1249.07
S018,2025-07-30,268.79,2284.72
S018,2025-07-31,211.09,1794.26
S018,2025-08-01,132.77,1128.54
S018,2025-08-02,435.99,3705.92
S018,2025-08-03,126.75,1077.38
S018,2025-08-04,275.36,2340.56
S018,2025-08-05,78.81,669.88
S018,2025-08-06,52.18,443.53
S018,2025-08-07,279.11,2372.44
S018,2025-08-08,305.69,2598.36
S018,2025-08-09,118.14,1004.19
S018,2025-08-10,191.52,1627.92
S018,2025-08-11,127.51,1083.84
S018,2025-08-12,227.68,1935.28
S018,2025-08-13,164.34,1396.89
S018,2025-08-14,150.24,1277.04
S018,2025-08-15,113.0,960.5
S018,2025-08-16,144.19,1225.62
S018,2025-08-17,208.14,1769.19
S018,2025-08-18,129.62,1101.77
S018,2025-08-19,280.1,2380.85
S018,2025-08-20,220.55,1874.68
S018,2025-08-21,119.27,1013.8
S018,2025-08-22,183.73,1561.7
S018,2025-08-23,278.41,2366.48
S018,2025-08-24,148.66,1263.61
S018,2025-08-25,436.28,3708.38
S018,2025-08-26,209.41,1779.98
S018,2025-08-27,187.47,1593.5
S018,2025-08-28,175.14,1488.69
S018,2025-08-29,235.76,2003.96
S018,2025-08-30,260.34,2212.89
S018,2025-08-31,207.02,1759.67
S018,2025-09-01,218.5,1857.25
S018,2025-09-02,298.94,2540.99
S018,2025-09-03,183.46,1559.41
S018,2025-09-04,196.9,1673.65
S018,2025-09-05,282.02,2397.17
S018,2025-09-06,461.21,3920.28
S018,2025-09-07,462.06,3927.51
S018,2025-09-08,196.39,1669.31
S018,2025-09-09,163.17,1386.94
S018,2025-09-10,290.73,2471.2
S018,2025-09-11,366.25,3113.12
S018,2025-09-12,265.01,2252.58
S018,2025-09-13,218.94,1860.99
S018,2025-09-14,186.41,1584.48
S018,2025-09-15,181.04,1538.84
S018,2025-09-16,173.96,1478.66
S018,2025-09-17,288.19,2449.61
S018,2025-09-18,138.03,1173.26
S018,2025-09-19,177.09,1505.26
S018,2025-09-20,292.41,2485.48
S018,2025-09-21,67.99,577.92
S018,2025-09-22,142.53,1211.51
S018,2025-09-23,149.75,1272.88
S018,2025-09-24,324.43,2757.66
S018,2025-09-25,247.51,2103.84
S018,2025-09-26,143.03,1215.76
S018,2025-09-27,80.14,681.19
S018,2025-09-28,219.27,1863.8
S018,2025-09-29,105.32,895.22
S018,2025-09-30,150.43,1278.66
S018,2025-10-01,250.24,2127.04
S018,2025-10-02,234.16,1990.36
S018,2025-10-03,196.6,1671.1
S018,2025-10-04,187.78,1596.13
S018,2025-10-05,157.89,1342.06
S018,2025-10-06,85.04,722.84
S018,2025-10-07,116.9,993.65
S018,2025-10-08,127.46,1083.41
S018,2025-10-09,296.96,2524.16
S018,2025-10-10,198.28,1685.38
S018,2025-10-11,226.91,1928.74
S018,2025-10-12,231.13,1964.6
S018,2025-10-13,280.8,2386.8
S018,2025-10-14,107.98,917.83
S018,2025-10-15,132.82,1128.97
S018,2025-10-16,192.03,1632.26
S018,2025-10-17,226.1,1921.85
S018,2025-10-18,209.3,1779.05
S018,2025-10-19,216.76,1842.46
S018,2025-10-20,209.76,1782.96
S018,2025-10-21,284.73,2420.2
S018,2025-10-22,122.66,1042.61
S018,2025-10-23,294.73,2505.2
S018,2025-10-24,169.73,1442.7
S018,2025-10-25,416.31,3538.64
S018,2025-10-26,76.61,651.18
S018,2025-10-27,108.53,922.5
S018,2025-10-28,253.62,2155.77
S018,2025-10-29,91.14,774.69
S018,2025-10-30,156.44,1329.74
S018,2025-10-31,330.48,2809.08
S018,2025-11-01,73.77,627.04
S018,2025-11-02,234.4,1992.4
S018,2025-11-03,215.25,1829.62
S018,2025-11-04,180.9,1537.65
S018,2025-11-05,135.15,1148.78
S018,2025-11-06,196.13,1667.1
S018,2025-11-07,269.48,2290.58
S018,2025-11-08,157.43,1338.16
S018,2025-11-09,394.14,3350.19
S018,2025-11-10,138.82,1179.97
S018,2025-11-11,269.02,2286.67
S018,2025-11-12,99.38,844.73
S018,2025-11-13,276.71,2352.04
S018,2025-11-14,288.66,2453.61
S018,2025-11-15,211.83,1800.56
S018,2025-11-16,326.57,2775.84
S018,2025-11-17,83.16,706.86
S018,2025-11-18,432.96,3680.16
S018,2025-11-19,132.27,1124.3
S018,2025-11-20,219.95,1869.57
S018,2025-11-21,232.78,1978.63
S018,2025-11-22,293.43,2494.16
S018,2025-11-23,296.91,2523.74
S018,2025-11-24,240.09,2040.76
S018,2025-11-25,153.45,1304.32
S018,2025-11-26,293.82,2497.47
S018,2025-11-27,209.73,1782.7
S018,2025-11-28,309.2,2628.2
S018,2025-11-29,166.62,1416.27
S018,2025-11-30,346.98,2949.33
S018,2025-12-01,343.17,2916.94
S018,2025-12-02,185.75,1578.88
S018,2025-12-03,254.66,2164.61
S018,2025-12-04,261.2,2220.2
S018,2025-12-05,147.12,1250.52
S018,2025-12-06,272.07,2312.59
S018,2025-12-07,295.96,2515.66
S018,2025-12-08,125.58,1067.43
S018,2025-12-09,213.37,1813.64
S018,2025-12-10,88.08,748.68
S018,2025-12-11,393.23,3342.46
S018,2025-12-12,162.07,1377.6
S018,2025-12-13,310.44,2638.74
S018,2025-12-14,284.11,2414.94
S018,2025-12-15,220.5,1874.25
S018,2025-12-16,302.89,2574.56
S018,2025-12-17,209.11,1777.44
S018,2025-12-18,140.52,1194.42
S018,2025-12-19,189.69,1612.36
S018,2025-12-20,139.59,1186.52
S018,2025-12-21,186.8,1587.8
S018,2025-12-22,151.65,1289.03
S018,2025-12-23,288.02,2448.17
S018,2025-12-24,263.16,2236.86
S018,2025-12-25,116.31,988.64
S018,2025-12-26,188.65,1603.52
S018,2025-12-27,462.47,3931.0
S018,2025-12-28,182.21,1548.78
S018,2025-12-29,154.07,1309.6
S018,2025-12-30,279.68,2377.28
S018,2025-12-31,271.15,2304.77
S019,2025-01-01,90.79,771.72
S019,2025-01-07,24.44,207.74
S019,2025-01-08,42.76,363.46
S019,2025-01-09,18.61,158.18
S019,2025-01-10,51.25,435.62
S019,2025-01-11,95.62,812.77
S019,2025-01-13,85.65,728.03
S019,2025-01-14,75.69,643.36
S019,2025-01-15,68.35,580.97
S019,2025-01-19,43.84,372.64
S019,2025-01-22,102.98,875.33
S019,2025-01-23,7.51,63.84
S019,2025-01-24,46.31,393.64
S019,2025-01-25,72.88,619.48
S019,2025-01-28,26.13,222.1
S019,2025-01-29,61.8,525.3
S019,2025-01-31,27.91,237.24
S019,2025-02-02,73.11,621.43
S019,2025-02-04,37.03,314.76
S019,2025-02-05,68.81,584.88
S019,2025-02-06,1.18,10.03
S019,2025-02-07,47.13,400.6
S019,2025-02-08,53.15,451.78
S019,2025-02-10,15.55,132.18
S019,2025-02-11,73.95,628.58
S019,2025-02-12,14.79,125.71
S019,2025-02-15,53.72,456.62
S019,2025-02-17,2.8,23.8
S019,2025-02-19,2.26,19.21
S019,2025-02-20,63.08,536.18
S019,2025-02-21,29.16,247.86
S019,2025-02-23,2.37,20.14
S019,2025-02-24,46.05,391.42
S019,2025-02-25,1.55,13.18
S019,2025-02-26,14.05,119.43
S019,2025-02-28,51.54,438.09
S019,2025-03-01,12.46,105.91
S019,2025-03-03,56.78,482.63
S019,2025-03-04,22.46,190.91
S019,2025-03-05,64.49,548.16
S019,2025-03-06,22.44,190.74
S019,2025-03-08,35.42,301.07
S019,2025-03-09,37.8,321.3
S019,2025-03-10,42.4,360.4
S019,2025-03-11,22.09,187.76
S019,2025-03-12,61.0,518.5
S019,2025-03-13,31.27,265.8
S019,2025-03-14,26.38,224.23
S019,2025-03-16,1.11,9.44
S019,2025-03-21,32.81,278.88
S019,2025-03-22,42.93,364.9
S019,2025-03-23,28.99,246.42
S019,2025-03-24,1.38,11.73
S019,2025-03-25,45.63,387.86
S019,2025-03-26,37.5,318.75
S019,2025-03-27,14.53,123.5
S019,2025-03-28,46.9,398.65
S019,2025-03-29,60.99,518.42
S019,2025-03-30,27.36,232.56
S019,2025-03-31,7.49,63.66
S019,2025-04-01,10.66,90.61
S019,2025-04-02,131.32,1116.22
S019,2025-04-03,55.12,468.52
S019,2025-04-04,35.59,302.52
S019,2025-04-06,7.04,59.84
S019,2025-04-08,65.79,559.22
S019,2025-04-09,31.01,263.59
S019,2025-04-13,19.36,164.56
S019,2025-04-14,8.85,75.22
S019,2025-04-15,10.59,90.02
S019,2025-04-17,9.95,84.57
S019,2025-04-18,35.95,305.58
S019,2025-04-21,11.68,99.28
S019,2025-04-23,73.26,622.71
S019,2025-04-25,9.96,84.66
S019,2025-04-26,28.55,242.68
S019,2025-04-27,18.77,159.54
S019,2025-04-28,65.73,558.71
S019,2025-04-30,107.94,917.49
S019,2025-05-02,42.77,363.54
S019,2025-05-03,21.31,181.14
S019,2025-05-04,111.12,944.52
S019,2025-05-05,76.6,651.1
S019,2025-05-06,39.53,336.0
S019,2025-05-08,47.1,400.35
S019,2025-05-09,23.04,195.84
S019,2025-05-10,40.87,347.4
S019,2025-05-12,17.3,147.05
S019,2025-05-13,58.62,498.27
S019,2025-05-14,16.16,137.36
S019,2025-05-15,33.2,282.2
S019,2025-05-16,21.05,178.92
S019,2025-05-17,70.93,602.91
S019,2025-05-18,70.27,597.29
S019,2025-05-19,29.63,251.86
S019,2025-05-21,34.25,291.12
S019,2025-05-23,0.97,8.24
S019,2025-05-24,0.74,6.29
S019,2025-05-26,18.27,155.29
S019,2025-05-27,10.02,85.17
S019,2025-05-28,18.75,159.38
S019,2025-05-29,17.4,147.9
S019,2025-05-30,73.82,627.47
S019,2025-05-31,24.47,208.0
S019,2025-06-02,79.52,675.92
S019,2025-06-03,44.49,378.16
S019,2025-06-04,64.36,547.06
S019,2025-06-05,68.98,586.33
S019,2025-06-06,58.46,496.91
S019,2025-06-07,67.16,570.86
S019,2025-06-08,42.04,357.34
S019,2025-06-09,34.09,289.77
S019,2025-06-10,1.71,14.54
S019,2025-06-11,22.67,192.7
S019,2025-06-12,79.99,679.92
S019,2025-06-13,65.18,554.03
S019,2025-06-14,24.49,208.16
S019,2025-06-15,16.01,136.08
S019,2025-06-16,18.49,157.16
S019,2025-06-17,23.56,200.26
S019,2025-06-18,31.59,268.52
S019,2025-06-19,1.18,10.03
S019,2025-06-20,22.37,190.14
S019,2025-06-22,34.36,292.06
S019,2025-06-23,76.66,651.61
S019,2025-06-25,8.2,69.7
S019,2025-06-29,36.8,312.8
S019,2025-06-30,34.04,289.34
S019,2025-07-01,45.06,383.01
S019,2025-07-03,39.74,337.79
S019,2025-07-04,19.8,168.3
S019,2025-07-05,24.79,210.72
S019,2025-07-07,19.49,165.66
S019,2025-07-08,64.03,544.26
S019,2025-07-09,47.27,401.8
S019,2025-07-10,25.61,217.68
S019,2025-07-11,63.79,542.22
S019,2025-07-13,1.16,9.86
S019,2025-07-14,14.32,121.72
S019,2025-07-16,47.47,403.5
S019,2025-07-17,2.93,24.9
S019,2025-07-18,0.96,8.16
S019,2025-07-19,77.27,656.8
S019,2025-07-20,49.77,423.04
S019,2025-07-21,14.4,122.4
S019,2025-07-22,61.49,522.66
S019,2025-07-23,17.9,152.15
S019,2025-07-24,58.38,496.23
S019,2025-07-25,76.46,649.91
S019,2025-07-26,35.54,302.09
S019,2025-07-27,36.55,310.67
S019,2025-07-28,39.96,339.66
S019,2025-07-29,30.27,257.3
S019,2025-07-30,1.85,15.73
S019,2025-07-31,23.15,196.77
S019,2025-08-01,76.57,650.84
S019,2025-08-02,19.87,168.9
S019,2025-08-03,91.41,776.98
S019,2025-08-06,46.57,395.84
S019,2025-08-07,32.88,279.48
S019,2025-08-08,71.39,606.82
S019,2025-08-10,107.55,914.18
S019,2025-08-11,65.51,556.84
S019,2025-08-12,56.04,476.34
S019,2025-08-13,24.91,211.74
S019,2025-08-14,16.31,138.64
S019,2025-08-15,17.51,148.84
S019,2025-08-16,49.61,421.68
S019,2025-08-18,13.49,114.66
S019,2025-08-19,1.54,13.09
S019,2025-08-22,44.35,376.98
S019,2025-08-23,60.65,515.52
S019,2025-08-24,14.08,119.68
S019,2025-08-25,59.64,506.94
S019,2025-08-26,59.36,504.56
S019,2025-08-27,1.03,8.76
S019,2025-08-28,76.91,653.74
S019,2025-08-29,108.33,920.8
S019,2025-08-30,59.97,509.74
S019,2025-09-01,38.87,330.4
S019,2025-09-03,1.86,15.81
S019,2025-09-04,23.01,195.58
S019,2025-09-06,24.33,206.8
S019,2025-09-07,66.62,566.27
S019,2025-09-08,77.66,660.11
S019,2025-09-09,103.47,879.5
S019,2025-09-10,14.48,123.08
S019,2025-09-12,51.98,441.83
S019,2025-09-13,2.88,24.48
S019,2025-09-14,39.06,332.01
S019,2025-09-15,2.96,25.16
S019,2025-09-16,38.63,328.36
S019,2025-09-18,83.49,709.66
S019,2025-09-19,36.88,313.48
S019,2025-09-20,36.69,311.86
S019,2025-09-21,78.73,669.2
S019,2025-09-24,30.05,255.42
S019,2025-09-25,77.43,658.16
S019,2025-09-26,77.19,656.12
S019,2025-09-29,2.49,21.17
S019,2025-09-30,97.67,830.2
S019,2025-10-01,117.99,1002.92
S019,2025-10-02,0.62,5.27
S019,2025-10-03,14.45,122.82
S019,2025-10-04,35.86,304.81
S019,2025-10-05,1.85,15.73
S019,2025-10-06,134.82,1145.97
S019,2025-10-07,11.88,100.98
S019,2025-10-08,61.24,520.54
S019,2025-10-09,2.34,19.89
S019,2025-10-10,112.09,952.76
S019,2025-10-11,115.94,985.49
S019,2025-10-12,24.4,207.4
S019,2025-10-13,30.28,257.38
S019,2025-10-14,99.75,847.88
S019,2025-10-15,12.31,104.64
S019,2025-10-16,28.85,245.23
S019,2025-10-17,64.61,549.18
S019,2025-10-18,22.14,188.19
S019,2025-10-19,23.82,202.47
S019,2025-10-20,16.73,142.21
S019,2025-10-21,24.76,210.46
S019,2025-10-22,13.72,116.62
S019,2025-10-25,44.61,379.18
S019,2025-10-27,44.14,375.19
S019,2025-10-28,133.55,1135.18
S019,2025-10-29,41.97,356.74
S019,2025-10-30,53.44,454.24
S019,2025-10-31,75.96,645.66
S019,2025-11-02,82.47,701.0
S019,2025-11-03,56.72,482.12
S019,2025-11-04,163.9,1393.15
S019,2025-11-05,149.24,1268.54
S019,2025-11-06,59.19,503.12
S019,2025-11-07,21.99,186.92
S019,2025-11-08,2.15,18.27
S019,2025-11-10,20.78,176.63
S019,2025-11-11,42.25,359.12
S019,2025-11-12,46.4,394.4
S019,2025-11-13,171.54,1458.09
S019,2025-11-15,63.81,542.38
S019,2025-11-16,58.08,493.68
S019,2025-11-17,31.35,266.48
S019,2025-11-18,35.44,301.24
S019,2025-11-19,30.98,263.33
S019,2025-11-21,20.66,175.61
S019,2025-11-22,88.64,753.44
S019,2025-11-23,13.59,115.52
S019,2025-11-24,65.69,558.36
S019,2025-11-26,104.13,885.1
S019,2025-11-27,51.68,439.28
S019,2025-11-28,56.39,479.32
S019,2025-11-29,116.95,994.08
S019,2025-11-30,16.56,140.76
S019,2025-12-01,43.77,372.04
S019,2025-12-02,13.2,112.2
S019,2025-12-03,8.68,73.78
S019,2025-12-04,35.28,299.88
S019,2025-12-06,16.9,143.65
S019,2025-12-07,55.72,473.62
S019,2025-12-08,20.21,171.78
S019,2025-12-09,45.23,384.46
S019,2025-12-10,38.07,323.6
S019,2025-12-11,18.63,158.35
S019,2025-12-12,64.16,545.36
S019,2025-12-13,38.5,327.25
S019,2025-12-14,118.98,1011.33
S019,2025-12-15,0.57,4.84
S019,2025-12-16,0.86,7.31
S019,2025-12-17,18.49,157.16
S019,2025-12-19,81.81,695.38
S019,2025-12-20,62.8,533.8
S019,2025-12-21,0.76,6.46
S019,2025-12-22,26.98,229.33
S019,2025-12-23,27.54,234.09
S019,2025-12-24,44.62,379.27
S019,2025-12-26,30.03,255.26
S019,2025-12-27,50.75,431.38
S019,2025-12-28,32.95,280.08
S019,2025-12-29,91.54,778.09
S019,2025-12-31,88.25,750.12
S020,2025-01-01,43.89,373.06
S020,2025-01-02,102.82,873.97
S020,2025-01-03,85.08,723.18
S020,2025-01-04,73.99,628.92
S020,2025-01-05,130.88,1112.48
S020,2025-01-06,135.24,1149.54
S020,2025-01-07,141.39,1201.81
S020,2025-01-08,56.11,476.94
S020,2025-01-09,137.1,1165.35
S020,2025-01-10,182.82,1553.97
S020,2025-01-11,151.3,1286.05
S020,2025-01-13,165.36,1405.56
S020,2025-01-14,118.58,1007.93
S020,2025-01-15,67.73,575.71
S020,2025-01-16,116.62,991.27
S020,2025-01-17,38.37,326.14
S020,2025-01-18,70.98,603.33
S020,2025-01-19,74.32,631.72
S020,2025-01-20,93.67,796.2
S020,2025-01-21,89.97,764.74
S020,2025-01-22,99.92,849.32
S020,2025-01-23,70.99,603.42
S020,2025-01-24,102.55,871.68
S020,2025-01-25,195.96,1665.66
S020,2025-01-26,53.59,455.52
S020,2025-01-27,93.73,796.7
S020,2025-01-28,64.88,551.48
S020,2025-01-29,30.35,257.98
S020,2025-01-30,17.26,146.71
S020,2025-01-31,112.76,958.46
S020,2025-02-01,18.69,158.86
S020,2025-02-02,76.7,651.95
S020,2025-02-03,137.81,1171.38
S020,2025-02-04,81.7,694.45
S020,2025-02-06,1.09,9.26
S020,2025-02-07,107.02,909.67
S020,2025-02-08,215.1,1828.35
S020,2025-02-09,133.67,1136.2
S020,2025-02-10,64.98,552.33
S020,2025-02-11,14.86,126.31
S020,2025-02-12,100.35,852.97
S020,2025-02-13,89.71,762.54
S020,2025-02-14,27.16,230.86
S020,2025-02-15,192.38,1635.23
S020,2025-02-16,127.52,1083.92
S020,2025-02-17,43.17,366.94
S020,2025-02-18,30.11,255.94
S020,2025-02-19,85.06,723.01
S020,2025-02-20,75.56,642.26
S020,2025-02-21,56.5,480.25
S020,2025-02-22,117.8,1001.3
S020,2025-02-23,103.43,879.16
S020,2025-02-24,172.34,1464.89
S020,2025-02-25,66.93,568.91
S020,2025-02-26,110.73,941.2
S020,2025-02-27,40.97,348.24
S020,2025-02-28,100.72,856.12
S020,2025-03-01,226.99,1929.42
S020,2025-03-02,199.15,1692.78
S020,2025-03-03,72.23,613.96
S020,2025-03-04,72.8,618.8
S020,2025-03-05,90.75,771.38
S020,2025-03-06,79.05,671.92
S020,2025-03-07,154.18,1310.53
S020,2025-03-08,206.7,1756.95
S020,2025-03-09,106.64,906.44
S020,2025-03-10,111.99,951.92
S020,2025-03-11,95.36,810.56
S020,2025-03-12,114.31,971.64
S020,2025-03-13,102.53,871.5
S020,2025-03-14,56.47,480.0
S020,2025-03-15,66.93,568.91
S020,2025-03-16,65.44,556.24
S020,2025-03-17,104.3,886.55
S020,2025-03-18,119.48,1015.58
S020,2025-03-19,77.63,659.86
S020,2025-03-20,184.96,1572.16
S020,2025-03-21,58.33,495.8
S020,2025-03-23,89.04,756.84
S020,2025-03-24,116.69,991.86
S020,2025-03-25,106.06,901.51
S020,2025-03-26,74.13,630.1
S020,2025-03-27,90.36,768.06
S020,2025-03-28,178.3,1515.55
S020,2025-03-29,125.55,1067.18
S020,2025-03-30,89.48,760.58
S020,2025-03-31,80.43,683.66
S020,2025-04-01,51.58,438.43
S020,2025-04-02,36.39,309.32
S020,2025-04-03,77.38,657.73
S020,2025-04-04,66.37,564.14
S020,2025-04-05,201.81,1715.38
S020,2025-04-06,98.51,837.34
S020,2025-04-07,45.42,386.07
S020,2025-04-08,137.95,1172.57
S020,2025-04-09,95.38,810.73
S020,2025-04-10,70.46,598.91
S020,2025-04-11,162.37,1380.14
S020,2025-04-12,143.76,1221.96
S020,2025-04-13,233.4,1983.9
S020,2025-04-14,69.06,587.01
S020,2025-04-15,225.94,1920.49
S020,2025-04-16,35.23,299.46
S020,2025-04-17,137.15,1165.78
S020,2025-04-18,166.02,1411.17
S020,2025-04-19,114.24,971.04
S020,2025-04-20,166.55,1415.68
S020,2025-04-21,165.82,1409.47
S020,2025-04-22,277.75,2360.88
S020,2025-04-23,202.37,1720.14
S020,2025-04-24,143.91,1223.23
S020,2025-04-25,291.51,2477.84
S020,2025-04-26,20.19,171.62
S020,2025-04-27,102.77,873.54
S020,2025-04-28,144.66,1229.61
S020,2025-04-29,14.97,127.24
S020,2025-04-30,112.48,956.08
S020,2025-05-01,315.12,2678.52
S020,2025-05-02,171.47,1457.5
S020,2025-05-03,115.67,983.2
S020,2025-05-04,235.1,1998.35
S020,2025-05-05,94.72,805.12
S020,2025-05-06,111.89,951.06
S020,2025-05-07,30.99,263.41
S020,2025-05-08,163.51,1389.84
S020,2025-05-09,131.84,1120.64
S020,2025-05-10,150.73,1281.2
S020,2025-05-11,37.99,322.92
S020,2025-05-12,116.57,990.84
S020,2025-05-13,172.35,1464.98
S020,2025-05-14,41.09,349.27
S020,2025-05-15,68.88,585.48
S020,2025-05-16,82.42,700.57
S020,2025-05-17,123.17,1046.94
S020,2025-05-18,1.88,15.98
S020,2025-05-19,150.32,1277.72
S020,2025-05-20,155.05,1317.93
S020,2025-05-21,137.91,1172.23
S020,2025-05-22,181.46,1542.41
S020,2025-05-23,196.75,1672.38
S020,2025-05-24,134.73,1145.2
S020,2025-05-25,102.29,869.46
S020,2025-05-26,201.5,1712.75
S020,2025-05-27,307.95,2617.57
S020,2025-05-28,1.77,15.04
S020,2025-05-29,90.48,769.08
S020,2025-05-30,182.72,1553.12
S020,2025-05-31,142.16,1208.36
S020,2025-06-01,33.28,282.88
S020,2025-06-02,162.14,1378.19
S020,2025-06-03,90.1,765.85
S020,2025-06-04,215.18,1829.03
S020,2025-06-05,171.63,1458.86
S020,2025-06-06,138.67,1178.7
S020,2025-06-07,170.54,1449.59
S020,2025-06-08,133.67,1136.2
S020,2025-06-09,226.47,1925.0
S020,2025-06-10,60.53,514.5
S020,2025-06-11,108.88,925.48
S020,2025-06-12,287.51,2443.84
S020,2025-06-13,108.26,920.21
S020,2025-06-14,140.9,1197.65
S020,2025-06-15,261.24,2220.54
S020,2025-06-16,223.78,1902.13
S020,2025-06-17,99.18,843.03
S020,2025-06-18,60.23,511.96
S020,2025-06-19,86.6,736.1
S020,2025-06-20,154.25,1311.12
S020,2025-06-21,102.79,873.72
S020,2025-06-22,129.06,1097.01
S020,2025-06-23,111.97,951.74
S020,2025-06-24,49.0,416.5
S020,2025-06-25,240.83,2047.06
S020,2025-06-26,104.97,892.24
S020,2025-06-27,294.33,2501.8
S020,2025-06-28,55.08,468.18
S020,2025-06-29,192.6,1637.1
S020,2025-06-30,183.42,1559.07
S020,2025-07-01,99.89,849.06
S020,2025-07-02,138.73,1179.2
S020,2025-07-03,48.63,413.36
S020,2025-07-04,150.07,1275.6
S020,2025-07-05,77.65,660.03
S020,2025-07-06,92.99,790.42
S020,2025-07-07,116.91,993.74
S020,2025-07-08,141.55,1203.18
S020,2025-07-09,155.62,1322.77
S020,2025-07-10,88.52,752.42
S020,2025-07-11,205.97,1750.74
S020,2025-07-12,87.0,739.5
S020,2025-07-13,179.57,1526.34
S020,2025-07-14,241.45,2052.32
S020,2025-07-15,178.48,1517.08
S020,2025-07-16,95.56,812.26
S020,2025-07-17,93.57,795.34
S020,2025-07-18,83.85,712.72
S020,2025-07-19,34.0,289.0
S020,2025-07-20,192.73,1638.2
S020,2025-07-21,31.81,270.38
S020,2025-07-22,101.13,859.6
S020,2025-07-23,308.23,2619.96
S020,2025-07-24,261.75,2224.88
S020,2025-07-25,68.49,582.16
S020,2025-07-26,73.57,625.34
S020,2025-07-27,126.37,1074.14
S020,2025-07-28,338.22,2874.87
S020,2025-07-29,112.06,952.51
S020,2025-07-30,113.27,962.8
S020,2025-07-31,304.38,2587.23
S020,2025-08-01,240.17,2041.44
S020,2025-08-02,200.66,1705.61
S020,2025-08-03,155.08,1318.18
S020,2025-08-04,138.36,1176.06
S020,2025-08-05,61.25,520.62
S020,2025-08-06,126.86,1078.31
S020,2025-08-07,120.42,1023.57
S020,2025-08-08,84.44,717.74
S020,2025-08-09,84.1,714.85
S020,2025-08-10,130.79,1111.71
S020,2025-08-11,194.25,1651.12
S020,2025-08-12,256.52,2180.42
S020,2025-08-13,331.62,2818.77
S020,2025-08-14,92.69,787.86
S020,2025-08-15,120.4,1023.4
S020,2025-08-16,158.49,1347.16
S020,2025-08-17,164.74,1400.29
S020,2025-08-18,92.37,785.14
S020,2025-08-19,142.7,1212.95
S020,2025-08-20,145.28,1234.88
S020,2025-08-21,248.11,2108.94
S020,2025-08-22,326.81,2777.88
S020,2025-08-23,122.41,1040.48
S020,2025-08-24,227.47,1933.5
S020,2025-08-25,26.26,223.21
S020,2025-08-26,229.52,1950.92
S020,2025-08-27,223.25,1897.62
S020,2025-08-28,124.34,1056.89
S020,2025-08-29,40.63,345.36
S020,2025-08-30,43.41,368.98
S020,2025-08-31,59.55,506.17
S020,2025-09-01,83.25,707.62
S020,2025-09-02,202.45,1720.82
S020,2025-09-03,0.65,5.52
S020,2025-09-04,88.84,755.14
S020,2025-09-05,310.21,2636.78
S020,2025-09-06,186.03,1581.26
S020,2025-09-07,135.83,1154.56
S020,2025-09-08,140.85,1197.22
S020,2025-09-09,404.27,3436.3
S020,2025-09-10,155.75,1323.88
S020,2025-09-11,120.9,1027.65
S020,2025-09-12,119.8,1018.3
S020,2025-09-13,204.7,1739.95
S020,2025-09-14,101.14,859.69
S020,2025-09-15,174.12,1480.02
S020,2025-09-16,296.07,2516.59
S020,2025-09-17,131.8,1120.3
S020,2025-09-18,56.77,482.54
S020,2025-09-19,98.69,838.86
S020,2025-09-20,278.9,2370.65
S020,2025-09-21,113.76,966.96
S020,2025-09-22,263.53,2240.0
S020,2025-09-23,216.27,1838.3
S020,2025-09-24,76.18,647.53
S020,2025-09-25,134.06,1139.51
S020,2025-09-26,141.83,1205.56
S020,2025-09-27,157.76,1340.96
S020,2025-09-28,216.36,1839.06
S020,2025-09-29,193.97,1648.74
S020,2025-09-30,230.11,1955.94
S020,2025-10-01,162.38,1380.23
S020,2025-10-02,149.33,1269.3
S020,2025-10-03,152.19,1293.62
S020,2025-10-04,179.06,1522.01
S020,2025-10-05,261.34,2221.39
S020,2025-10-06,229.64,1951.94
S020,2025-10-07,89.09,757.26
S020,2025-10-08,249.34,2119.39
S020,2025-10-09,192.92,1639.82
S020,2025-10-10,64.88,551.48
S020,2025-10-11,165.14,1403.69
S020,2025-10-12,212.68,1807.78
S020,2025-10-13,265.35,2255.48
