queue_id,station_id,date,hour,vehicles_waiting,avg_wait_time_minutes
17460,S019,2025-06-23,9,4,26.4
17461,S019,2025-06-23,12,5,14.2
17462,S019,2025-06-23,15,3,17.0
17463,S019,2025-06-23,18,5,31.0
17464,S019,2025-06-23,21,2,16.5
17465,S019,2025-06-24,0,1,14.9
17466,S019,2025-06-24,3,0,8.1
17467,S019,2025-06-24,6,1,9.5
17468,S019,2025-06-24,9,4,19.3
17469,S019,2025-06-24,12,2,21.3
17470,S019,2025-06-24,15,4,18.5
17471,S019,2025-06-24,18,6,29.8
17472,S019,2025-06-24,21,3,20.9
17473,S019,2025-02-05,0,0,16.5
17474,S019,2025-02-05,3,0,10.9
17475,S019,2025-02-05,6,4,17.8
17476,S019,2025-02-05,9,4,28.7
17477,S019,2025-02-05,12,6,22.9
17478,S019,2025-02-05,15,3,23.1
17479,S019,2025-02-05,18,4,29.0
17480,S019,2025-02-05,21,0,8.3
17481,S019,2025-08-28,0,1,11.7
17482,S019,2025-08-28,3,0,6.4
17483,S019,2025-08-28,6,2,17.9
17484,S019,2025-08-28,9,3,26.7
17485,S019,2025-08-28,12,1,14.7
17486,S019,2025-08-28,15,5,22.5
17487,S019,2025-08-28,18,8,32.5
17488,S019,2025-08-28,21,2,19.9
17489,S019,2025-07-01,0,1,7.4
17490,S019,2025-07-01,3,0,0.0
17491,S019,2025-07-01,6,0,14.5
17492,S019,2025-07-01,9,11,27.7
17493,S019,2025-07-01,12,6,5.7
17494,S019,2025-07-01,15,7,14.7
17495,S019,2025-07-01,18,6,31.6
17496,S019,2025-07-01,21,4,18.0
17497,S019,2025-05-26,0,0,4.6
17498,S019,2025-05-26,3,3,14.2
17499,S019,2025-05-26,6,1,11.9
17500,S019,2025-05-26,9,8,21.5
17501,S019,2025-05-26,12,2,25.8
17502,S019,2025-05-26,15,4,13.8
17503,S019,2025-05-26,18,5,30.9
17504,S019,2025-05-26,21,4,18.8
17505,S019,2025-08-22,0,1,8.1
17506,S019,2025-08-22,3,1,2.8
17507,S019,2025-08-22,6,1,17.6
17508,S019,2025-08-22,9,7,22.8
17509,S019,2025-08-22,12,3,15.0
17510,S019,2025-08-22,15,5,19.8
17511,S019,2025-08-22,18,2,27.4
17512,S019,2025-08-22,21,3,12.1
17513,S019,2025-10-17,0,2,8.9
17514,S019,2025-10-17,3,0,15.0
17515,S019,2025-10-17,6,2,2.7
17516,S019,2025-10-17,9,5,32.9
17517,S019,2025-10-17,12,2,19.1
17518,S019,2025-10-17,15,2,21.2
17519,S019,2025-10-17,18,5,26.1
17520,S019,2025-10-17,21,1,14.7
17521,S019,2025-11-25,0,0,1.6
17522,S019,2025-11-25,3,0,0.0
17523,S019,2025-11-25,6,2,8.7
17524,S019,2025-11-25,9,4,29.1
17525,S019,2025-11-25,12,3,21.4
17526,S019,2025-11-25,15,0,20.7
17527,S019,2025-11-25,18,8,33.9
17528,S019,2025-11-25,21,0,19.4
17529,S019,2025-05-04,0,1,14.2
17530,S019,2025-05-04,3,1,6.7
17531,S019,2025-05-04,6,0,18.4
17532,S019,2025-05-04,9,9,27.5
17533,S019,2025-05-04,12,2,22.3
17534,S019,2025-05-04,15,7,18.2
17535,S019,2025-05-04,18,8,26.4
17536,S019,2025-05-04,21,1,9.2
17537,S019,2025-11-12,0,0,16.3
17538,S019,2025-11-12,3,1,9.4
17539,S019,2025-11-12,6,5,9.4
17540,S019,2025-11-12,9,5,27.9
17541,S019,2025-11-12,12,1,14.5
17542,S019,2025-11-12,15,4,16.9
17543,S019,2025-11-12,18,6,34.0
17544,S019,2025-11-12,21,3,17.5
17545,S019,2025-06-22,0,1,3.8
17546,S019,2025-06-22,3,0,2.5
17547,S019,2025-06-22,6,3,15.7
17548,S019,2025-06-22,9,9,16.2
17549,S019,2025-06-22,12,4,20.8
17550,S019,2025-06-22,15,4,27.2
17551,S019,2025-06-22,18,8,23.9
17552,S019,2025-06-22,21,0,18.8
17553,S019,2025-03-20,0,1,9.2
17554,S019,2025-03-20,3,0,12.7
17555,S019,2025-03-20,6,1,12.7
17556,S019,2025-03-20,9,7,33.4
17557,S019,2025-03-20,12,1,22.2
17558,S019,2025-03-20,15,5,18.5
17559,S019,2025-03-20,18,8,24.6
17560,S019,2025-03-20,21,2,14.3
17561,S019,2025-07-02,0,1,7.4
17562,S019,2025-07-02,3,0,12.2
17563,S019,2025-07-02,6,1,12.3
17564,S019,2025-07-02,9,5,24.7
17565,S019,2025-07-02,12,5,11.6
17566,S019,2025-07-02,15,6,10.9
17567,S019,2025-07-02,18,7,28.2
17568,S019,2025-07-02,21,3,12.8
17569,S019,2025-01-19,0,0,13.8
17570,S019,2025-01-19,3,2,3.7
17571,S019,2025-01-19,6,0,16.9
17572,S019,2025-01-19,9,4,25.0
17573,S019,2025-01-19,12,2,14.5
17574,S019,2025-01-19,15,6,28.7
17575,S019,2025-01-19,18,3,27.9
17576,S019,2025-01-19,21,7,13.7
17577,S019,2025-09-25,0,2,9.4
17578,S019,2025-09-25,3,0,8.6
17579,S019,2025-09-25,6,1,17.4
17580,S019,2025-09-25,9,5,25.9
17581,S019,2025-09-25,12,3,17.9
17582,S019,2025-09-25,15,2,19.9
17583,S019,2025-09-25,18,6,34.7
17584,S019,2025-09-25,21,5,21.1
17585,S019,2025-07-17,0,0,10.0
17586,S019,2025-07-17,3,0,7.5
17587,S019,2025-07-17,6,2,14.7
17588,S019,2025-07-17,9,3,30.6
17589,S019,2025-07-17,12,2,15.8
17590,S019,2025-07-17,15,5,27.4
17591,S019,2025-07-17,18,7,31.2
17592,S019,2025-07-17,21,4,20.3
17593,S019,2025-03-10,0,0,4.0
17594,S019,2025-03-10,3,1,6.5
17595,S019,2025-03-10,6,1,10.8
17596,S019,2025-03-10,9,4,25.2
17597,S019,2025-03-10,12,2,19.9
17598,S019,2025-03-10,15,2,20.0
17599,S019,2025-03-10,18,9,35.3
17600,S019,2025-03-10,21,4,13.9
17601,S019,2025-12-26,0,0,9.2
17602,S019,2025-12-26,3,1,7.8
17603,S019,2025-12-26,6,2,13.7
17604,S019,2025-12-26,9,2,24.5
17605,S019,2025-12-26,12,3,15.3
17606,S019,2025-12-26,15,3,18.4
17607,S019,2025-12-26,18,2,35.0
17608,S019,2025-12-26,21,3,19.6
17609,S019,2025-12-16,0,1,5.8
17610,S019,2025-12-16,3,0,7.5
17611,S019,2025-12-16,6,2,15.1
17612,S019,2025-12-16,9,2,29.5
17613,S019,2025-12-16,12,4,19.0
17614,S019,2025-12-16,15,2,19.5
17615,S019,2025-12-16,18,6,31.9
17616,S019,2025-12-16,21,4,25.7
17617,S019,2025-02-12,0,0,8.0
17618,S019,2025-02-12,3,0,6.5
17619,S019,2025-02-12,6,2,13.5
17620,S019,2025-02-12,9,4,31.5
17621,S019,2025-02-12,12,4,13.2
17622,S019,2025-02-12,15,6,21.9
17623,S019,2025-02-12,18,7,33.3
17624,S019,2025-02-12,21,1,16.6
17625,S019,2025-04-04,0,0,8.1
17626,S019,2025-04-04,3,2,10.8
17627,S019,2025-04-04,6,2,15.5
17628,S019,2025-04-04,9,4,29.4
17629,S019,2025-04-04,12,1,20.0
17630,S019,2025-04-04,15,3,23.9
17631,S019,2025-04-04,18,3,27.6
17632,S019,2025-04-04,21,3,17.8
17633,S019,2025-06-29,0,1,7.2
17634,S019,2025-06-29,3,0,8.6
17635,S019,2025-06-29,6,0,22.9
17636,S019,2025-06-29,9,5,21.6
17637,S019,2025-06-29,12,3,26.8
17638,S019,2025-06-29,15,2,13.8
17639,S019,2025-06-29,18,6,26.2
17640,S019,2025-06-29,21,0,15.3
17641,S019,2025-08-15,0,1,2.7
17642,S019,2025-08-15,3,1,11.3
17643,S019,2025-08-15,6,2,17.4
17644,S019,2025-08-15,9,6,26.2
17645,S019,2025-08-15,12,0,15.5
17646,S019,2025-08-15,15,0,14.9
17647,S019,2025-08-15,18,6,32.8
17648,S019,2025-08-15,21,2,20.2
17649,S019,2025-12-04,0,0,13.9
17650,S019,2025-12-04,3,1,10.2
17651,S019,2025-12-04,6,0,11.7
17652,S019,2025-12-04,9,5,30.8
17653,S019,2025-12-04,12,2,14.2
17654,S019,2025-12-04,15,3,22.4
17655,S019,2025-12-04,18,2,28.0
17656,S019,2025-12-04,21,5,18.1
17657,S019,2025-11-02,0,0,3.5
17658,S019,2025-11-02,3,0,7.5
17659,S019,2025-11-02,6,3,20.4
17660,S019,2025-11-02,9,6,26.6
17661,S019,2025-11-02,12,2,14.8
17662,S019,2025-11-02,15,6,20.8
17663,S019,2025-11-02,18,6,29.0
17664,S019,2025-11-02,21,5,25.0
17665,S019,2025-12-19,0,1,5.1
17666,S019,2025-12-19,3,0,5.4
17667,S019,2025-12-19,6,3,21.3
17668,S019,2025-12-19,9,2,28.1
17669,S019,2025-12-19,12,6,14.0
17670,S019,2025-12-19,15,7,11.6
17671,S019,2025-12-19,18,6,28.5
17672,S019,2025-12-19,21,5,10.1
17673,S019,2025-03-24,0,0,6.7
17674,S019,2025-03-24,3,2,4.0
17675,S019,2025-03-24,6,6,17.6
17676,S019,2025-03-24,9,2,33.7
17677,S019,2025-03-24,12,4,14.0
17678,S019,2025-03-24,15,2,20.0
17679,S019,2025-03-24,18,5,39.3
17680,S019,2025-03-24,21,3,17.0
17681,S019,2025-02-01,0,0,7.4
17682,S019,2025-02-01,3,3,10.1
17683,S019,2025-02-01,6,0,11.6
17684,S019,2025-02-01,9,7,27.3
17685,S019,2025-02-01,12,3,24.7
17686,S019,2025-02-01,15,4,25.4
17687,S019,2025-02-01,18,8,27.6
17688,S019,2025-02-01,21,0,12.9
17689,S019,2025-12-20,0,0,2.3
17690,S019,2025-12-20,3,1,14.2
17691,S019,2025-12-20,6,2,11.0
17692,S019,2025-12-20,9,5,28.8
17693,S019,2025-12-20,12,5,19.9
17694,S019,2025-12-20,15,1,19.2
17695,S019,2025-12-20,18,7,27.1
17696,S019,2025-12-20,21,2,14.6
17697,S019,2025-11-11,0,1,9.3
17698,S019,2025-11-11,3,1,0.0
17699,S019,2025-11-11,6,1,15.8
17700,S019,2025-11-11,9,4,28.5
17701,S019,2025-11-11,12,2,21.3
17702,S019,2025-11-11,15,5,15.5
17703,S019,2025-11-11,18,3,29.6
17704,S019,2025-11-11,21,1,14.3
17705,S019,2025-09-01,0,1,0.0
17706,S019,2025-09-01,3,1,11.9
17707,S019,2025-09-01,6,1,12.1
17708,S019,2025-09-01,9,6,31.6
17709,S019,2025-09-01,12,1,14.7
17710,S019,2025-09-01,15,4,17.5
17711,S019,2025-09-01,18,9,29.4
17712,S019,2025-09-01,21,2,15.6
17713,S019,2025-04-05,0,2,0.7
17714,S019,2025-04-05,3,0,1.1
17715,S019,2025-04-05,6,1,9.5
17716,S019,2025-04-05,9,4,21.4
17717,S019,2025-04-05,12,2,22.1
17718,S019,2025-04-05,15,4,11.5
17719,S019,2025-04-05,18,7,27.5
17720,S019,2025-04-05,21,3,18.0
17721,S019,2025-01-06,0,1,11.9
17722,S019,2025-01-06,3,0,8.3
17723,S019,2025-01-06,6,2,17.7
17724,S019,2025-01-06,9,5,23.0
17725,S019,2025-01-06,12,1,17.6
17726,S019,2025-01-06,15,2,19.6
17727,S019,2025-01-06,18,10,26.2
17728,S019,2025-01-06,21,2,18.5
17729,S019,2025-05-28,0,2,0.5
17730,S019,2025-05-28,3,0,10.8
17731,S019,2025-05-28,6,2,12.7
17732,S019,2025-05-28,9,1,41.0
17733,S019,2025-05-28,12,5,24.4
17734,S019,2025-05-28,15,2,22.7
17735,S019,2025-05-28,18,3,23.0
17736,S019,2025-05-28,21,6,20.3
17737,S019,2025-03-21,0,1,11.8
17738,S019,2025-03-21,3,0,6.2
17739,S019,2025-03-21,6,0,15.9
17740,S019,2025-03-21,9,3,34.2
17741,S019,2025-03-21,12,4,22.4
17742,S019,2025-03-21,15,2,17.5
17743,S019,2025-03-21,18,4,25.3
17744,S019,2025-03-21,21,5,19.5
17745,S019,2025-05-07,0,0,5.1
17746,S019,2025-05-07,3,0,8.6
17747,S019,2025-05-07,6,6,14.0
17748,S019,2025-05-07,9,8,18.7
17749,S019,2025-05-07,12,2,16.4
17750,S019,2025-05-07,15,2,24.6
17751,S019,2025-05-07,18,5,19.3
17752,S019,2025-05-07,21,1,17.7
17753,S019,2025-08-13,0,0,12.3
17754,S019,2025-08-13,3,0,4.0
17755,S019,2025-08-13,6,2,13.4
17756,S019,2025-08-13,9,6,31.1
17757,S019,2025-08-13,12,3,14.5
17758,S019,2025-08-13,15,2,24.5
17759,S019,2025-08-13,18,4,26.9
17760,S019,2025-08-13,21,3,17.2
17761,S019,2025-05-06,0,1,11.6
17762,S019,2025-05-06,3,0,13.8
17763,S019,2025-05-06,6,2,13.5
17764,S019,2025-05-06,9,5,25.3
17765,S019,2025-05-06,12,3,14.6
17766,S019,2025-05-06,15,4,19.1
17767,S019,2025-05-06,18,3,32.3
17768,S019,2025-05-06,21,0,14.5
17769,S019,2025-08-01,0,1,13.5
17770,S019,2025-08-01,3,1,12.8
17771,S019,2025-08-01,6,4,10.2
17772,S019,2025-08-01,9,5,22.1
17773,S019,2025-08-01,12,2,11.6
17774,S019,2025-08-01,15,5,18.3
17775,S019,2025-08-01,18,8,31.3
17776,S019,2025-08-01,21,3,14.5
17777,S019,2025-01-05,0,0,10.9
17778,S019,2025-01-05,3,2,1.7
17779,S019,2025-01-05,6,3,14.2
17780,S019,2025-01-05,9,3,20.7
17781,S019,2025-01-05,12,4,11.4
17782,S019,2025-01-05,15,2,16.4
17783,S019,2025-01-05,18,2,22.8
17784,S019,2025-01-05,21,1,24.4
17785,S019,2025-02-24,0,1,13.5
17786,S019,2025-02-24,3,0,10.4
17787,S019,2025-02-24,6,3,16.9
17788,S019,2025-02-24,9,3,27.9
17789,S019,2025-02-24,12,2,21.7
17790,S019,2025-02-24,15,3,20.4
17791,S019,2025-02-24,18,7,31.5
17792,S019,2025-02-24,21,2,17.9
17793,S019,2025-03-26,0,0,4.9
17794,S019,2025-03-26,3,0,9.2
17795,S019,2025-03-26,6,1,14.7
17796,S019,2025-03-26,9,2,30.8
17797,S019,2025-03-26,12,1,20.5
17798,S019,2025-03-26,15,4,9.5
17799,S019,2025-03-26,18,5,35.8
17800,S019,2025-03-26,21,0,18.0
17801,S019,2025-01-16,0,1,3.2
17802,S019,2025-01-16,3,1,10.4
17803,S019,2025-01-16,6,2,15.4
17804,S019,2025-01-16,9,3,25.9
17805,S019,2025-01-16,12,2,15.4
17806,S019,2025-01-16,15,2,22.7
17807,S019,2025-01-16,18,6,29.9
17808,S019,2025-01-16,21,3,14.7
17809,S019,2025-08-16,0,1,10.6
17810,S019,2025-08-16,3,1,12.6
17811,S019,2025-08-16,6,2,14.1
17812,S019,2025-08-16,9,9,29.3
17813,S019,2025-08-16,12,2,15.0
17814,S019,2025-08-16,15,4,21.4
17815,S019,2025-08-16,18,8,29.9
17816,S019,2025-08-16,21,5,29.3
17817,S019,2025-05-15,0,1,6.5
17818,S019,2025-05-15,3,1,0.0
17819,S019,2025-05-15,6,6,19.9
17820,S019,2025-05-15,9,7,23.8
17821,S019,2025-05-15,12,5,23.0
17822,S019,2025-05-15,15,5,14.4
17823,S019,2025-05-15,18,10,36.0
17824,S019,2025-05-15,21,2,23.8
17825,S019,2025-05-24,0,3,6.4
17826,S019,2025-05-24,3,1,7.0
17827,S019,2025-05-24,6,5,21.0
17828,S019,2025-05-24,9,7,29.0
17829,S019,2025-05-24,12,2,20.3
17830,S019,2025-05-24,15,4,14.7
17831,S019,2025-05-24,18,9,25.7
17832,S019,2025-05-24,21,4,11.2
17833,S019,2025-06-15,0,2,0.0
17834,S019,2025-06-15,3,0,3.0
17835,S019,2025-06-15,6,2,14.1
17836,S019,2025-06-15,9,3,22.1
17837,S019,2025-06-15,12,2,12.0
17838,S019,2025-06-15,15,3,19.1
17839,S019,2025-06-15,18,2,22.8
17840,S019,2025-06-15,21,0,25.1
17841,S019,2025-05-17,0,0,4.1
17842,S019,2025-05-17,3,0,11.3
17843,S019,2025-05-17,6,0,20.1
17844,S019,2025-05-17,9,4,21.2
17845,S019,2025-05-17,12,7,23.5
17846,S019,2025-05-17,15,2,18.7
17847,S019,2025-05-17,18,9,22.7
17848,S019,2025-05-17,21,3,25.7
17849,S019,2025-04-12,0,0,4.0
17850,S019,2025-04-12,3,1,9.3
17851,S019,2025-04-12,6,2,13.6
17852,S019,2025-04-12,9,4,23.7
17853,S019,2025-04-12,12,2,23.5
17854,S019,2025-04-12,15,5,23.0
17855,S019,2025-04-12,18,4,30.9
17856,S019,2025-04-12,21,5,16.8
17857,S019,2025-06-30,0,1,6.2
17858,S019,2025-06-30,3,0,12.3
17859,S019,2025-06-30,6,3,13.8
17860,S019,2025-06-30,9,10,26.3
17861,S019,2025-06-30,12,2,13.3
17862,S019,2025-06-30,15,1,12.9
17863,S019,2025-06-30,18,7,37.5
17864,S019,2025-06-30,21,0,20.1
17865,S019,2025-10-14,0,1,6.6
17866,S019,2025-10-14,3,0,7.2
17867,S019,2025-10-14,6,4,7.7
17868,S019,2025-10-14,9,6,29.8
17869,S019,2025-10-14,12,2,18.0
17870,S019,2025-10-14,15,3,19.1
17871,S019,2025-10-14,18,1,23.4
17872,S019,2025-10-14,21,3,20.8
17873,S019,2025-01-07,0,1,2.3
17874,S019,2025-01-07,3,0,10.7
17875,S019,2025-01-07,6,0,12.6
17876,S019,2025-01-07,9,8,23.2
17877,S019,2025-01-07,12,4,20.0
17878,S019,2025-01-07,15,2,18.4
17879,S019,2025-01-07,18,6,26.6
17880,S019,2025-01-07,21,2,17.3
17881,S019,2025-06-09,0,0,4.1
17882,S019,2025-06-09,3,1,8.0
17883,S019,2025-06-09,6,3,11.3
17884,S019,2025-06-09,9,8,29.4
17885,S019,2025-06-09,12,0,15.8
17886,S019,2025-06-09,15,2,18.5
17887,S019,2025-06-09,18,6,30.1
17888,S019,2025-06-09,21,0,21.9
17889,S019,2025-03-22,0,0,10.6
17890,S019,2025-03-22,3,2,5.1
17891,S019,2025-03-22,6,2,13.8
17892,S019,2025-03-22,9,2,31.2
17893,S019,2025-03-22,12,4,24.2
17894,S019,2025-03-22,15,2,23.5
17895,S019,2025-03-22,18,6,28.0
17896,S019,2025-03-22,21,4,18.2
17897,S019,2025-09-23,0,1,2.5
17898,S019,2025-09-23,3,0,5.1
17899,S019,2025-09-23,6,1,12.6
17900,S019,2025-09-23,9,6,24.6
17901,S019,2025-09-23,12,1,15.8
17902,S019,2025-09-23,15,4,22.7
17903,S019,2025-09-23,18,8,34.5
17904,S019,2025-09-23,21,3,22.2
17905,S019,2025-08-24,0,0,5.0
17906,S019,2025-08-24,3,1,12.3
17907,S019,2025-08-24,6,1,14.3
17908,S019,2025-08-24,9,5,24.1
17909,S019,2025-08-24,12,3,20.5
17910,S019,2025-08-24,15,4,21.6
17911,S019,2025-08-24,18,4,33.3
17912,S019,2025-08-24,21,8,18.1
17913,S019,2025-05-03,0,0,12.4
17914,S019,2025-05-03,3,0,11.5
17915,S019,2025-05-03,6,4,8.0
17916,S019,2025-05-03,9,5,19.1
17917,S019,2025-05-03,12,2,17.1
17918,S019,2025-05-03,15,8,28.9
17919,S019,2025-05-03,18,5,32.6
17920,S019,2025-05-03,21,3,12.4
17921,S019,2025-08-10,0,0,11.5
17922,S019,2025-08-10,3,2,4.7
17923,S019,2025-08-10,6,1,15.2
17924,S019,2025-08-10,9,6,26.5
17925,S019,2025-08-10,12,8,17.2
17926,S019,2025-08-10,15,2,22.9
17927,S019,2025-08-10,18,8,33.6
17928,S019,2025-08-10,21,4,12.1
17929,S019,2025-09-02,0,1,0.0
17930,S019,2025-09-02,3,0,12.1
17931,S019,2025-09-02,6,0,15.4
17932,S019,2025-09-02,9,6,29.9
17933,S019,2025-09-02,12,5,19.7
17934,S019,2025-09-02,15,6,19.0
17935,S019,2025-09-02,18,6,34.5
17936,S019,2025-09-02,21,2,25.3
17937,S019,2025-04-07,0,0,6.4
17938,S019,2025-04-07,3,0,5.5
17939,S019,2025-04-07,6,2,8.8
17940,S019,2025-04-07,9,5,22.5
17941,S019,2025-04-07,12,0,12.3
17942,S019,2025-04-07,15,6,14.3
17943,S019,2025-04-07,18,6,28.6
17944,S019,2025-04-07,21,3,19.0
17945,S019,2025-04-22,0,3,9.3
17946,S019,2025-04-22,3,0,9.8
17947,S019,2025-04-22,6,3,14.1
17948,S019,2025-04-22,9,5,26.7
17949,S019,2025-04-22,12,3,17.4
17950,S019,2025-04-22,15,2,21.0
17951,S019,2025-04-22,18,9,28.0
17952,S019,2025-04-22,21,3,15.7
17953,S019,2025-03-07,0,1,7.7
17954,S019,2025-03-07,3,1,12.6
17955,S019,2025-03-07,6,5,13.6
17956,S019,2025-03-07,9,8,31.5
17957,S019,2025-03-07,12,2,18.7
17958,S019,2025-03-07,15,3,19.6
17959,S019,2025-03-07,18,6,30.0
17960,S019,2025-03-07,21,3,21.6
17961,S019,2025-06-07,0,0,7.8
17962,S019,2025-06-07,3,0,5.0
17963,S019,2025-06-07,6,1,14.4
17964,S019,2025-06-07,9,7,31.2
17965,S019,2025-06-07,12,2,18.5
17966,S019,2025-06-07,15,3,12.9
17967,S019,2025-06-07,18,3,34.2
17968,S019,2025-06-07,21,2,15.0
17969,S019,2025-04-30,0,1,8.7
17970,S019,2025-04-30,3,1,6.2
17971,S019,2025-04-30,6,2,12.4
17972,S019,2025-04-30,9,4,23.4
17973,S019,2025-04-30,12,3,22.9
17974,S019,2025-04-30,15,1,21.4
17975,S019,2025-04-30,18,10,29.6
17976,S019,2025-04-30,21,0,10.8
17977,S019,2025-02-26,0,0,11.3
17978,S019,2025-02-26,3,1,3.8
17979,S019,2025-02-26,6,1,12.9
17980,S019,2025-02-26,9,3,27.4
17981,S019,2025-02-26,12,4,10.6
17982,S019,2025-02-26,15,0,23.1
17983,S019,2025-02-26,18,2,28.2
17984,S019,2025-02-26,21,4,10.7
17985,S019,2025-06-21,0,0,13.3
17986,S019,2025-06-21,3,0,7.1
17987,S019,2025-06-21,6,2,16.8
17988,S019,2025-06-21,9,4,35.9
17989,S019,2025-06-21,12,3,17.8
17990,S019,2025-06-21,15,5,23.7
17991,S019,2025-06-21,18,6,32.5
17992,S019,2025-06-21,21,4,17.6
17993,S019,2025-04-13,0,0,4.1
17994,S019,2025-04-13,3,1,10.2
17995,S019,2025-04-13,6,0,15.1
17996,S019,2025-04-13,9,7,26.6
17997,S019,2025-04-13,12,2,15.9
17998,S019,2025-04-13,15,5,22.1
17999,S019,2025-04-13,18,4,28.6
18000,S019,2025-04-13,21,2,16.2
18001,S019,2025-06-03,0,1,8.4
18002,S019,2025-06-03,3,1,9.5
18003,S019,2025-06-03,6,4,8.2
18004,S019,2025-06-03,9,6,26.5
18005,S019,2025-06-03,12,4,16.4
18006,S019,2025-06-03,15,3,17.0
18007,S019,2025-06-03,18,9,30.5
18008,S019,2025-06-03,21,4,19.6
18009,S019,2025-05-25,0,1,8.4
18010,S019,2025-05-25,3,0,8.6
18011,S019,2025-05-25,6,0,6.7
18012,S019,2025-05-25,9,2,24.7
18013,S019,2025-05-25,12,5,19.7
18014,S019,2025-05-25,15,4,18.3
18015,S019,2025-05-25,18,3,23.3
18016,S019,2025-05-25,21,2,12.5
18017,S019,2025-03-17,0,0,2.5
18018,S019,2025-03-17,3,1,5.6
18019,S019,2025-03-17,6,0,13.5
18020,S019,2025-03-17,9,5,29.9
18021,S019,2025-03-17,12,1,22.9
18022,S019,2025-03-17,15,3,18.9
18023,S019,2025-03-17,18,6,26.5
18024,S019,2025-03-17,21,3,15.3
18025,S019,2025-05-01,0,1,0.4
18026,S019,2025-05-01,3,2,7.7
18027,S019,2025-05-01,6,7,17.0
18028,S019,2025-05-01,9,5,25.0
18029,S019,2025-05-01,12,1,24.0
18030,S019,2025-05-01,15,2,15.9
18031,S019,2025-05-01,18,6,27.3
18032,S019,2025-05-01,21,2,14.9
18033,S019,2025-07-28,0,0,10.2
18034,S019,2025-07-28,3,0,10.0
18035,S019,2025-07-28,6,5,13.1
18036,S019,2025-07-28,9,6,25.1
18037,S019,2025-07-28,12,0,23.8
18038,S019,2025-07-28,15,1,23.5
18039,S019,2025-07-28,18,2,28.9
18040,S019,2025-07-28,21,4,16.2
18041,S019,2025-01-20,0,0,8.5
18042,S019,2025-01-20,3,0,6.1
18043,S019,2025-01-20,6,3,9.5
18044,S019,2025-01-20,9,6,26.7
18045,S019,2025-01-20,12,4,23.4
18046,S019,2025-01-20,15,3,20.5
18047,S019,2025-01-20,18,8,41.4
18048,S019,2025-01-20,21,2,15.7
18049,S019,2025-08-23,0,3,5.4
18050,S019,2025-08-23,3,2,12.8
18051,S019,2025-08-23,6,2,14.0
18052,S019,2025-08-23,9,6,27.7
18053,S019,2025-08-23,12,4,12.3
18054,S019,2025-08-23,15,2,21.1
18055,S019,2025-08-23,18,5,32.3
18056,S019,2025-08-23,21,5,17.1
18057,S019,2025-04-18,0,0,11.4
18058,S019,2025-04-18,3,2,5.0
18059,S019,2025-04-18,6,1,23.0
18060,S019,2025-04-18,9,5,20.4
18061,S019,2025-04-18,12,2,26.8
18062,S019,2025-04-18,15,2,22.6
18063,S019,2025-04-18,18,7,28.0
18064,S019,2025-04-18,21,7,23.1
18065,S019,2025-02-15,0,0,10.5
18066,S019,2025-02-15,3,0,5.9
18067,S019,2025-02-15,6,4,9.9
18068,S019,2025-02-15,9,6,25.8
18069,S019,2025-02-15,12,3,22.7
18070,S019,2025-02-15,15,4,21.1
18071,S019,2025-02-15,18,7,27.0
18072,S019,2025-02-15,21,3,22.7
18073,S019,2025-03-02,0,0,11.0
18074,S019,2025-03-02,3,0,8.9
18075,S019,2025-03-02,6,3,16.4
18076,S019,2025-03-02,9,8,27.7
18077,S019,2025-03-02,12,2,16.6
18078,S019,2025-03-02,15,4,16.4
18079,S019,2025-03-02,18,6,32.8
18080,S019,2025-03-02,21,5,23.9
18081,S019,2025-12-17,0,2,7.0
18082,S019,2025-12-17,3,0,6.2
18083,S019,2025-12-17,6,3,16.1
18084,S019,2025-12-17,9,6,34.8
18085,S019,2025-12-17,12,4,10.2
18086,S019,2025-12-17,15,11,23.2
18087,S019,2025-12-17,18,4,34.3
18088,S019,2025-12-17,21,4,17.8
18089,S019,2025-01-21,0,2,7.5
18090,S019,2025-01-21,3,1,11.4
18091,S019,2025-01-21,6,3,17.0
18092,S019,2025-01-21,9,8,26.2
18093,S019,2025-01-21,12,3,22.1
18094,S019,2025-01-21,15,1,18.1
18095,S019,2025-01-21,18,6,31.7
18096,S019,2025-01-21,21,2,15.9
18097,S019,2025-11-23,0,1,6.8
18098,S019,2025-11-23,3,0,0.0
18099,S019,2025-11-23,6,1,8.0
18100,S019,2025-11-23,9,7,28.9
18101,S019,2025-11-23,12,3,16.9
18102,S019,2025-11-23,15,4,22.5
18103,S019,2025-11-23,18,7,24.9
18104,S019,2025-11-23,21,4,15.0
18105,S019,2025-01-23,0,1,7.4
18106,S019,2025-01-23,3,1,8.3
18107,S019,2025-01-23,6,2,8.4
18108,S019,2025-01-23,9,7,34.2
18109,S019,2025-01-23,12,3,13.3
18110,S019,2025-01-23,15,0,20.5
18111,S019,2025-01-23,18,6,34.9
18112,S019,2025-01-23,21,5,19.5
18113,S019,2025-10-04,0,0,10.2
18114,S019,2025-10-04,3,0,1.1
18115,S019,2025-10-04,6,0,21.2
18116,S019,2025-10-04,9,6,26.4
18117,S019,2025-10-04,12,3,14.6
18118,S019,2025-10-04,15,4,20.9
18119,S019,2025-10-04,18,7,30.6
18120,S019,2025-10-04,21,5,14.9
18121,S019,2025-05-11,0,0,5.8
18122,S019,2025-05-11,3,1,5.9
18123,S019,2025-05-11,6,3,17.0
18124,S019,2025-05-11,9,7,33.0
